Assembly Accession	Assembly Name	Organism Name	Organism Infraspecific Names Breed	Organism Infraspecific Names Strain	Organism Infraspecific Names Cultivar	Organism Infraspecific Names Ecotype	Organism Infraspecific Names Isolate	Organism Infraspecific Names Sex	Annotation Name	Assembly Level	Assembly Release Date	WGS project accession	Assembly Stats Number of Scaffolds	Annotation BUSCO Complete 	Annotation BUSCO Single Copy 	Annotation BUSCO Duplicated 	Annotation BUSCO Fragmented 	Annotation BUSCO Missing 	Annotation BUSCO Lineage 	Assembly Sequencing Tech	CheckM completeness	CheckM contamination
GCA_040194815.1	ASM4019481v1	Xanthomonas campestris		WHRI 10249					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Scaffold	2024-06-15	JBEFWR01	85							Illumina NovaSeq	98.35	1.78
GCF_040194815.1	ASM4019481v1	Xanthomonas campestris		WHRI 10249					GCF_040194815.1-RS_2024_06_16	Scaffold	2024-06-15	JBEFWR01	85							Illumina NovaSeq	98.35	1.78
GCA_040194895.1	ASM4019489v1	Xanthomonas campestris		WHRI 10251A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Scaffold	2024-06-15	JBEFWT01	89							Illumina NovaSeq	98.35	1.78
GCF_040194895.1	ASM4019489v1	Xanthomonas campestris		WHRI 10251A					GCF_040194895.1-RS_2024_06_16	Scaffold	2024-06-15	JBEFWT01	89							Illumina NovaSeq	98.35	1.78
GCA_035011505.1	ASM3501150v1	Xanthomonas campestris		WHRI 10041					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGXP01								Illumina NovaSeq	97.72	1.14
GCF_035011505.1	ASM3501150v1	Xanthomonas campestris		WHRI 10041					GCF_035011505.1-RS_2024_05_12	Contig	2024-01-03	JAYGXP01								Illumina NovaSeq	97.72	1.14
GCA_040194675.1	ASM4019467v1	Xanthomonas campestris		WHRI 10248					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Scaffold	2024-06-15	JBEFWQ01	80							Illumina NovaSeq	98.35	1.78
GCF_040194675.1	ASM4019467v1	Xanthomonas campestris		WHRI 10248					GCF_040194675.1-RS_2024_06_16	Scaffold	2024-06-15	JBEFWQ01	80							Illumina NovaSeq	98.35	1.78
GCA_035012885.1	ASM3501288v1	Xanthomonas campestris		WHRI 3965					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGQK01								IlluminaNovaSeq	98.78	1.1
GCF_035012885.1	ASM3501288v1	Xanthomonas campestris		WHRI 3965					GCF_035012885.1-RS_2024_05_06	Contig	2024-01-03	JAYGQK01								IlluminaNovaSeq	98.78	1.1
GCA_035012925.1	ASM3501292v1	Xanthomonas campestris		WHRI 8865					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGQD01								IlluminaNovaSeq	98.96	1.25
GCF_035012925.1	ASM3501292v1	Xanthomonas campestris		WHRI 8865					GCF_035012925.1-RS_2024_05_12	Contig	2024-01-03	JAYGQD01								IlluminaNovaSeq	98.96	1.25
GCA_040195375.1	ASM4019537v1	Xanthomonas campestris		WHRI 10066A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Scaffold	2024-06-15	JBEFVP01	65							Illumina NovaSeq	98.94	1.5
GCF_040195375.1	ASM4019537v1	Xanthomonas campestris		WHRI 10066A					GCF_040195375.1-RS_2024_06_16	Scaffold	2024-06-15	JBEFVP01	65							Illumina NovaSeq	98.94	1.5
GCA_040194715.1	ASM4019471v1	Xanthomonas campestris		WHRI 10258					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Scaffold	2024-06-15	JBEFXA01	76							Illumina NovaSeq	98.64	0.95
GCF_040194715.1	ASM4019471v1	Xanthomonas campestris		WHRI 10258					GCF_040194715.1-RS_2024_06_16	Scaffold	2024-06-15	JBEFXA01	76							Illumina NovaSeq	98.64	0.95
GCA_040194795.1	ASM4019479v1	Xanthomonas campestris		WHRI 10257A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Scaffold	2024-06-15	JBEFWZ01	71							Illumina NovaSeq	98.64	0.95
GCF_040194795.1	ASM4019479v1	Xanthomonas campestris		WHRI 10257A					GCF_040194795.1-RS_2024_06_16	Scaffold	2024-06-15	JBEFWZ01	71							Illumina NovaSeq	98.64	0.95
GCA_040194515.1	ASM4019451v1	Xanthomonas campestris		WHRI 2309A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Scaffold	2024-06-15	JBEFXC01	74							Illumina NovaSeq	99.27	1.21
GCF_040194515.1	ASM4019451v1	Xanthomonas campestris		WHRI 2309A					GCF_040194515.1-RS_2024_06_16	Scaffold	2024-06-15	JBEFXC01	74							Illumina NovaSeq	99.27	1.21
GCA_035011585.1	ASM3501158v1	Xanthomonas campestris		WHRI 10005					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGXK01								Illumina NovaSeq	99.02	1.05
GCF_035011585.1	ASM3501158v1	Xanthomonas campestris		WHRI 10005					GCF_035011585.1-RS_2024_05_12	Contig	2024-01-03	JAYGXK01								Illumina NovaSeq	99.02	1.05
GCA_035011645.1	ASM3501164v1	Xanthomonas campestris		WHRI 10045					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGXN01								Illumina NovaSeq	96.87	1.14
GCF_035011645.1	ASM3501164v1	Xanthomonas campestris		WHRI 10045					GCF_035011645.1-RS_2024_05_12	Contig	2024-01-03	JAYGXN01								Illumina NovaSeq	96.87	1.14
GCA_040194655.1	ASM4019465v1	Xanthomonas campestris		WHRI 10227					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Scaffold	2024-06-15	JBEFWF01	74							Illumina NovaSeq	98.64	0.95
GCF_040194655.1	ASM4019465v1	Xanthomonas campestris		WHRI 10227					GCF_040194655.1-RS_2024_06_16	Scaffold	2024-06-15	JBEFWF01	74							Illumina NovaSeq	98.64	0.95
GCA_040194975.1	ASM4019497v1	Xanthomonas campestris		WHRI 10245					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Scaffold	2024-06-15	JBEFWN01	79							Illumina NovaSeq	99.4	1.21
GCF_040194975.1	ASM4019497v1	Xanthomonas campestris		WHRI 10245					GCF_040194975.1-RS_2024_06_16	Scaffold	2024-06-15	JBEFWN01	79							Illumina NovaSeq	99.4	1.21
GCA_040194875.1	ASM4019487v1	Xanthomonas campestris		WHRI 10250					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Scaffold	2024-06-15	JBEFWS01	82							Illumina NovaSeq	98.2	1.78
GCF_040194875.1	ASM4019487v1	Xanthomonas campestris		WHRI 10250					GCF_040194875.1-RS_2024_06_16	Scaffold	2024-06-15	JBEFWS01	82							Illumina NovaSeq	98.2	1.78
GCA_040194555.1	ASM4019455v1	Xanthomonas campestris		WHRI 3963					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Scaffold	2024-06-15	JBEFXF01	132							Illumina NovaSeq	98.94	1.43
GCF_040194555.1	ASM4019455v1	Xanthomonas campestris		WHRI 3963					GCF_040194555.1-RS_2024_06_16	Scaffold	2024-06-15	JBEFXF01	132							Illumina NovaSeq	98.94	1.43
GCA_035012865.1	ASM3501286v1	Xanthomonas campestris		WHRI 6503					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGQE01								IlluminaNovaSeq	98.79	0.8
GCF_035012865.1	ASM3501286v1	Xanthomonas campestris		WHRI 6503					GCF_035012865.1-RS_2024_05_12	Contig	2024-01-03	JAYGQE01								IlluminaNovaSeq	98.79	0.8
GCA_040194695.1	ASM4019469v1	Xanthomonas campestris		WHRI 3875A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Scaffold	2024-06-15	JBEFXD01	79							Illumina NovaSeq	99.12	1.1
GCF_040194695.1	ASM4019469v1	Xanthomonas campestris		WHRI 3875A					GCF_040194695.1-RS_2024_06_16	Scaffold	2024-06-15	JBEFXD01	79							Illumina NovaSeq	99.12	1.1
GCA_035011725.1	ASM3501172v1	Xanthomonas campestris		WHRI 10003					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGWS01								IlluminaNovaSeq	98.58	1.21
GCF_035011725.1	ASM3501172v1	Xanthomonas campestris		WHRI 10003					GCF_035011725.1-RS_2024_05_12	Contig	2024-01-03	JAYGWS01								IlluminaNovaSeq	98.58	1.21
GCA_035011685.1	ASM3501168v1	Xanthomonas campestris		WHRI 10050A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGXI01								Illumina NovaSeq	97.77	1.44
GCF_035011685.1	ASM3501168v1	Xanthomonas campestris		WHRI 10050A					GCF_035011685.1-RS_2024_05_12	Contig	2024-01-03	JAYGXI01								Illumina NovaSeq	97.77	1.44
GCA_035012825.1	ASM3501282v1	Xanthomonas campestris		WHRI 6495					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGQA01								IlluminaNovaSeq	98.64	1.65
GCF_035012825.1	ASM3501282v1	Xanthomonas campestris		WHRI 6495					GCF_035012825.1-RS_2024_05_12	Contig	2024-01-03	JAYGQA01								IlluminaNovaSeq	98.64	1.65
GCA_035011705.1	ASM3501170v1	Xanthomonas campestris		WHRI 10043					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGXO01								Illumina NovaSeq	98.64	0.95
GCF_035011705.1	ASM3501170v1	Xanthomonas campestris		WHRI 10043					GCF_035011705.1-RS_2024_05_12	Contig	2024-01-03	JAYGXO01								Illumina NovaSeq	98.64	0.95
GCA_035012765.1	ASM3501276v1	Xanthomonas campestris		WHRI 6508					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGQI01								IlluminaNovaSeq	99.27	0.9
GCF_035012765.1	ASM3501276v1	Xanthomonas campestris		WHRI 6508					GCF_035012765.1-RS_2024_05_12	Contig	2024-01-03	JAYGQI01								IlluminaNovaSeq	99.27	0.9
GCA_035011845.1	ASM3501184v1	Xanthomonas campestris		WHRI 8960					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGWR01								Illumina NovaSeq	98.58	1.21
GCF_035011845.1	ASM3501184v1	Xanthomonas campestris		WHRI 8960					GCF_035011845.1-RS_2024_05_06	Contig	2024-01-03	JAYGWR01								Illumina NovaSeq	98.58	1.21
GCA_035011085.1	ASM3501108v1	Xanthomonas campestris		WHRI 6505					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGQG01								IlluminaNovaSeq	98.79	0.8
GCF_035011085.1	ASM3501108v1	Xanthomonas campestris		WHRI 6505					GCF_035011085.1-RS_2024_05_12	Contig	2024-01-03	JAYGQG01								IlluminaNovaSeq	98.79	0.8
GCA_035011065.1	ASM3501106v1	Xanthomonas campestris		WHRI 6507					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGQH01								IlluminaNovaSeq	98.52	1.1
GCF_035011065.1	ASM3501106v1	Xanthomonas campestris		WHRI 6507					GCF_035011065.1-RS_2024_05_12	Contig	2024-01-03	JAYGQH01								IlluminaNovaSeq	98.52	1.1
GCA_035011325.1	ASM3501132v1	Xanthomonas campestris		WHRI 10004					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGWT01								IlluminaNovaSeq	98.86	0.99
GCF_035011325.1	ASM3501132v1	Xanthomonas campestris		WHRI 10004					GCF_035011325.1-RS_2024_05_12	Contig	2024-01-03	JAYGWT01								IlluminaNovaSeq	98.86	0.99
GCA_035011305.1	ASM3501130v1	Xanthomonas campestris		WHRI 10114					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGWU01								IlluminaNovaSeq	98.64	1.6
GCF_035011305.1	ASM3501130v1	Xanthomonas campestris		WHRI 10114					GCF_035011305.1-RS_2024_05_12	Contig	2024-01-03	JAYGWU01								IlluminaNovaSeq	98.64	1.6
GCA_035012905.1	ASM3501290v1	Xanthomonas campestris		WHRI 8951					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGQB01								IlluminaNovaSeq	99.22	0.84
GCF_035012905.1	ASM3501290v1	Xanthomonas campestris		WHRI 8951					GCF_035012905.1-RS_2024_05_12	Contig	2024-01-03	JAYGQB01								IlluminaNovaSeq	99.22	0.84
GCA_040194635.1	ASM4019463v1	Xanthomonas campestris		WHRI 2243A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Scaffold	2024-06-15	JBEFXB01	120							Illumina NovaSeq	99.22	1.2
GCF_040194635.1	ASM4019463v1	Xanthomonas campestris		WHRI 2243A					GCF_040194635.1-RS_2024_06_16	Scaffold	2024-06-15	JBEFXB01	120							Illumina NovaSeq	99.22	1.2
GCA_035011045.1	ASM3501104v1	Xanthomonas campestris		WHRI 6504					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGQF01								IlluminaNovaSeq	98.79	0.8
GCF_035011045.1	ASM3501104v1	Xanthomonas campestris		WHRI 6504					GCF_035011045.1-RS_2024_05_06	Contig	2024-01-03	JAYGQF01								IlluminaNovaSeq	98.79	0.8
GCA_035012845.1	ASM3501284v1	Xanthomonas campestris		WHRI 8918A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGPZ01								IlluminaNovaSeq	98.45	1.1
GCF_035012845.1	ASM3501284v1	Xanthomonas campestris		WHRI 8918A					GCF_035012845.1-RS_2024_05_12	Contig	2024-01-03	JAYGPZ01								IlluminaNovaSeq	98.45	1.1
GCA_020880535.1	ASM2088053v1	Xanthomonas campestris		Xcv DC 91-1					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2021-11-15	JAJIVA01								Illumina NextSeq	99.3	1.4
GCF_020880535.1	ASM2088053v1	Xanthomonas campestris		Xcv DC 91-1					GCF_020880535.1-RS_2024_05_06	Contig	2021-11-15	JAJIVA01								Illumina NextSeq	99.3	1.4
GCA_035011025.1	ASM3501102v1	Xanthomonas campestris		WHRI 8306					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYGQJ01								IlluminaNovaSeq	98.59	1.44
GCF_035011025.1	ASM3501102v1	Xanthomonas campestris		WHRI 8306					GCF_035011025.1-RS_2024_05_12	Contig	2024-01-03	JAYGQJ01								IlluminaNovaSeq	98.59	1.44
GCA_021864735.1	ASM2186473v1	Xanthomonas campestris		GBBC 1469					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2022-02-01	JAHCDP01								Illumina; Nanopore	98.55	5.2
GCF_021864735.1	ASM2186473v1	Xanthomonas campestris		GBBC 1469					GCF_021864735.1-RS_2024_05_06	Contig	2022-02-01	JAHCDP01								Illumina; Nanopore	98.55	5.2
GCA_020879405.1	ASM2087940v1	Xanthomonas campestris		71					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2021-11-15	JAJITI01								Illumina NextSeq	98.76	0.99
GCF_020879405.1	ASM2087940v1	Xanthomonas campestris		71					GCF_020879405.1-RS_2024_05_06	Contig	2021-11-15	JAJITI01								Illumina NextSeq	98.76	0.99
GCA_020880515.1	ASM2088051v1	Xanthomonas campestris		DC06T4A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2021-11-15	JAJIVB01								Illumina NextSeq	98.77	1.43
GCF_020880515.1	ASM2088051v1	Xanthomonas campestris		DC06T4A					GCF_020880515.1-RS_2024_05_06	Contig	2021-11-15	JAJIVB01								Illumina NextSeq	98.77	1.43
GCA_021864795.1	ASM2186479v1	Xanthomonas campestris pv. raphani		GBBC1468					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2022-02-01	JAHBQV01								Illumina; Nanopore	99.13	1.59
GCF_021864795.1	ASM2186479v1	Xanthomonas campestris pv. raphani		GBBC1468					GCF_021864795.1-RS_2024_05_06	Contig	2022-02-01	JAHBQV01								Illumina; Nanopore	99.13	1.59
GCA_035014055.1	ASM3501405v1	Xanthomonas campestris pv. raphani		WHRI 8876					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYILT01								Illumina NovaSeq	98.89	0.89
GCF_035014055.1	ASM3501405v1	Xanthomonas campestris pv. raphani		WHRI 8876					GCF_035014055.1-RS_2024_05_12	Contig	2024-01-03	JAYILT01								Illumina NovaSeq	98.89	0.89
GCA_035012345.1	ASM3501234v1	Xanthomonas campestris pv. raphani		WHRI 8874					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIKK01								Illumina NovaSeq	98.51	3.47
GCF_035012345.1	ASM3501234v1	Xanthomonas campestris pv. raphani		WHRI 8874					GCF_035012345.1-RS_2024_05_12	Contig	2024-01-03	JAYIKK01								Illumina NovaSeq	98.51	3.47
GCA_035012405.1	ASM3501240v1	Xanthomonas campestris pv. raphani		WHRI 8882					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIKL01								Illumina NovaSeq	98.58	1.78
GCF_035012405.1	ASM3501240v1	Xanthomonas campestris pv. raphani		WHRI 8882					GCF_035012405.1-RS_2024_05_12	Contig	2024-01-03	JAYIKL01								Illumina NovaSeq	98.58	1.78
GCA_035012145.1	ASM3501214v1	Xanthomonas campestris pv. raphani		WHRI 8945					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIKW01								Illumina NovaSeq	98.89	0.89
GCF_035012145.1	ASM3501214v1	Xanthomonas campestris pv. raphani		WHRI 8945					GCF_035012145.1-RS_2024_05_12	Contig	2024-01-03	JAYIKW01								Illumina NovaSeq	98.89	0.89
GCA_035012565.1	ASM3501256v1	Xanthomonas campestris pv. raphani		WHRI 8947					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIKY01								Illumina NovaSeq	99.29	2.16
GCF_035012565.1	ASM3501256v1	Xanthomonas campestris pv. raphani		WHRI 8947					GCF_035012565.1-RS_2024_05_06	Contig	2024-01-03	JAYIKY01								Illumina NovaSeq	99.29	2.16
GCA_035012585.1	ASM3501258v1	Xanthomonas campestris pv. raphani		WHRI 8948					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIKZ01								Illumina NovaSeq	99.18	1.19
GCF_035012585.1	ASM3501258v1	Xanthomonas campestris pv. raphani		WHRI 8948					GCF_035012585.1-RS_2024_05_12	Contig	2024-01-03	JAYIKZ01								Illumina NovaSeq	99.18	1.19
GCA_035011445.1	ASM3501144v1	Xanthomonas campestris pv. raphani		WHRI 8943					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIKU01								Illumina NovaSeq	98.89	0.89
GCF_035011445.1	ASM3501144v1	Xanthomonas campestris pv. raphani		WHRI 8943					GCF_035011445.1-RS_2024_05_12	Contig	2024-01-03	JAYIKU01								Illumina NovaSeq	98.89	0.89
GCA_035012225.1	ASM3501222v1	Xanthomonas campestris pv. raphani		WHRI 8938					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIKR01								Illumina NovaSeq	98.89	0.89
GCF_035012225.1	ASM3501222v1	Xanthomonas campestris pv. raphani		WHRI 8938					GCF_035012225.1-RS_2024_05_12	Contig	2024-01-03	JAYIKR01								Illumina NovaSeq	98.89	0.89
GCA_035011925.1	ASM3501192v1	Xanthomonas campestris pv. raphani		WHRI 8875A					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIKO01								Illumina NovaSeq	98.89	0.89
GCF_035011925.1	ASM3501192v1	Xanthomonas campestris pv. raphani		WHRI 8875A					GCF_035011925.1-RS_2024_05_12	Contig	2024-01-03	JAYIKO01								Illumina NovaSeq	98.89	0.89
GCA_035013955.1	ASM3501395v1	Xanthomonas campestris pv. raphani		WHRI 8936					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIMA01								Illumina NovaSeq	98.89	0.89
GCF_035013955.1	ASM3501395v1	Xanthomonas campestris pv. raphani		WHRI 8936					GCF_035013955.1-RS_2024_05_12	Contig	2024-01-03	JAYIMA01								Illumina NovaSeq	98.89	0.89
GCA_035014145.1	ASM3501414v1	Xanthomonas campestris pv. raphani		WHRI 8871					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYILO01								Illumina NovaSeq	98.89	0.89
GCF_035014145.1	ASM3501414v1	Xanthomonas campestris pv. raphani		WHRI 8871					GCF_035014145.1-RS_2024_05_12	Contig	2024-01-03	JAYILO01								Illumina NovaSeq	98.89	0.89
GCA_035013945.1	ASM3501394v1	Xanthomonas campestris pv. raphani		WHRI 6499					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYILE01								Illumina NovaSeq	99.23	1.38
GCF_035013945.1	ASM3501394v1	Xanthomonas campestris pv. raphani		WHRI 6499					GCF_035013945.1-RS_2024_05_12	Contig	2024-01-03	JAYILE01								Illumina NovaSeq	99.23	1.38
GCA_035012505.1	ASM3501250v1	Xanthomonas campestris pv. raphani		WHRI 7974					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIJO01								Illumina NovaSeq	98.18	1.51
GCF_035012505.1	ASM3501250v1	Xanthomonas campestris pv. raphani		WHRI 7974					GCF_035012505.1-RS_2024_05_06	Contig	2024-01-03	JAYIJO01								Illumina NovaSeq	98.18	1.51
GCA_035014285.1	ASM3501428v1	Xanthomonas campestris pv. raphani		WHRI 8885					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYILW01								Illumina NovaSeq	99.03	0.9
GCF_035014285.1	ASM3501428v1	Xanthomonas campestris pv. raphani		WHRI 8885					GCF_035014285.1-RS_2024_05_06	Contig	2024-01-03	JAYILW01								Illumina NovaSeq	99.03	0.9
GCA_035013905.1	ASM3501390v1	Xanthomonas campestris pv. raphani		WHRI 8878					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYILY01								Illumina NovaSeq	99.3	1.74
GCF_035013905.1	ASM3501390v1	Xanthomonas campestris pv. raphani		WHRI 8878					GCF_035013905.1-RS_2024_05_12	Contig	2024-01-03	JAYILY01								Illumina NovaSeq	99.3	1.74
GCA_035011945.1	ASM3501194v1	Xanthomonas campestris pv. raphani		WHRI 8889					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIKJ01								Illumina NovaSeq	97.7	0.8
GCF_035011945.1	ASM3501194v1	Xanthomonas campestris pv. raphani		WHRI 8889					GCF_035011945.1-RS_2024_05_12	Contig	2024-01-03	JAYIKJ01								Illumina NovaSeq	97.7	0.8
GCA_035014165.1	ASM3501416v1	Xanthomonas campestris pv. raphani		WHRI 8803					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYILH01								Illumina NovaSeq	99.18	0.9
GCF_035014165.1	ASM3501416v1	Xanthomonas campestris pv. raphani		WHRI 8803					GCF_035014165.1-RS_2024_05_13	Contig	2024-01-03	JAYILH01								Illumina NovaSeq	99.18	0.9
GCA_035013845.1	ASM3501384v1	Xanthomonas campestris pv. raphani		WHRI 8861					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYILN01								Illumina NovaSeq	99.27	1.59
GCF_035013845.1	ASM3501384v1	Xanthomonas campestris pv. raphani		WHRI 8861					GCF_035013845.1-RS_2024_05_12	Contig	2024-01-03	JAYILN01								Illumina NovaSeq	99.27	1.59
GCA_035014235.1	ASM3501423v1	Xanthomonas campestris pv. raphani		WHRI 7979					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYILJ01								Illumina NovaSeq	98.08	1.18
GCF_035014235.1	ASM3501423v1	Xanthomonas campestris pv. raphani		WHRI 7979					GCF_035014235.1-RS_2024_05_06	Contig	2024-01-03	JAYILJ01								Illumina NovaSeq	98.08	1.18
GCA_035014025.1	ASM3501402v1	Xanthomonas campestris pv. raphani		WHRI 8866					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYILR01								Illumina NovaSeq	98.56	1.49
GCF_035014025.1	ASM3501402v1	Xanthomonas campestris pv. raphani		WHRI 8866					GCF_035014025.1-RS_2024_05_12	Contig	2024-01-03	JAYILR01								Illumina NovaSeq	98.56	1.49
GCA_041520775.1	ASM4152077v1	Xanthomonas campestris pv. raphani		WHRI 10266					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-08-27	JBGOFW01								Illumina MiSeq	98.59	2.55
GCF_041520775.1	ASM4152077v1	Xanthomonas campestris pv. raphani		WHRI 10266					GCF_041520775.1-RS_2024_08_28	Contig	2024-08-27	JBGOFW01								Illumina MiSeq	98.59	2.55
GCA_035011485.1	ASM3501148v1	Xanthomonas campestris pv. raphani		WHRI 8303					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIJS01								Illumina NovaSeq	99.15	1.38
GCF_035011485.1	ASM3501148v1	Xanthomonas campestris pv. raphani		WHRI 8303					GCF_035011485.1-RS_2024_05_12	Contig	2024-01-03	JAYIJS01								Illumina NovaSeq	99.15	1.38
GCA_035012205.1	ASM3501220v1	Xanthomonas campestris pv. raphani		WHRI 8299					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIJR01								Illumina NovaSeq	99.3	1.38
GCF_035012205.1	ASM3501220v1	Xanthomonas campestris pv. raphani		WHRI 8299					GCF_035012205.1-RS_2024_05_12	Contig	2024-01-03	JAYIJR01								Illumina NovaSeq	99.3	1.38
GCA_020813075.1	ASM2081307v1	Xanthomonas campestris pv. raphani		NCPPB 1946					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2021-11-09	JAJFNB01								Illumina NovaSeq	99.18	0.9
GCF_020813075.1	ASM2081307v1	Xanthomonas campestris pv. raphani		NCPPB 1946					GCF_020813075.1-RS_2024_05_06	Contig	2021-11-09	JAJFNB01								Illumina NovaSeq	99.18	0.9
GCA_035013145.1	ASM3501314v1	Xanthomonas campestris pv. raphani		WHRI 8880					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIKD01								Illumina NovaSeq	99	0.64
GCF_035013145.1	ASM3501314v1	Xanthomonas campestris pv. raphani		WHRI 8880					GCF_035013145.1-RS_2024_05_12	Contig	2024-01-03	JAYIKD01								Illumina NovaSeq	99	0.64
GCA_035014045.1	ASM3501404v1	Xanthomonas campestris pv. raphani		WHRI 8937					NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	2024-01-03	JAYIMB01								Illumina NovaSeq	98.73	0.59
GCF_035014045.1	ASM3501404v1	Xanthomonas campestris pv. raphani		WHRI 8937					GCF_035014045.1-RS_2024_05_12	Contig	2024-01-03	JAYIMB01								Illumina NovaSeq	98.73	0.59
